Project ID,Registry,Voluntary_Status,Scope,Type,Country,Total_Credits,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ACR758,ACR,Registered,Chemical_Processes,Reduction,United States of America,17067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17067
ACR768,ACR,Completed,Chemical_Processes,Reduction,United States of America,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
ACR799,ACR,Registered,Chemical_Processes,Reduction,France,3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3820
CAR1000,CAR,Completed,Chemical_Processes,Reduction,United States of America,126155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124807,0,0,1348,0,0,0,0,0
CAR1001,CAR,Completed,Agriculture,Reduction,United States of America,9092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9092,0,0,0,0,0
CAR1002,CAR,Registered,Agriculture,Reduction,United States of America,31889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4577,0,0,3521,0,0,23791,0,0
CAR1003,CAR,Completed,Chemical_Processes,Reduction,United States of America,53490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49422,0,0,1407,0,0,2661,0,0
CAR1004,CAR,Completed,Forestry_Land_Use,Mixed,United States of America,193277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193277,0,0,0,0,0,0,0,0
CAR1007,CAR,Completed,Agriculture,Reduction,United States of America,20464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20464,0,0,0,0,0
CAR1008,CAR,Registered,Agriculture,Reduction,United States of America,89466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10153,16249,40522,19424,0,3118,0
CAR1009,CAR,Completed,Agriculture,Reduction,United States of America,107781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107781,0,0,0,0,0,0
CAR101,CAR,Transitioned,Forestry_Land_Use,Mixed,United States of America,207069,0,0,0,0,0,0,0,0,0,0,0,0,0,668,3230,2795,1250,26,8611,59,0,188349,0,0,0,0,0
CAR1010,CAR,Completed,Agriculture,Reduction,United States of America,8642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1011,CAR,Completed,Chemical_Processes,Reduction,United States of America,93055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89436,0,0,3619,0,0,0,0,0
CAR1012,CAR,Completed,Chemical_Processes,Reduction,United States of America,23276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15869,0,0,7407,0,0,0,0,0
CAR1013,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,454906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,274000,0,0,52060,2395,0
CAR1014,CAR,Completed,Agriculture,Reduction,United States of America,17339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17339,0,0,0,0,0
CAR1015,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,69393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50450,18943,0
CAR1016,CAR,Completed,Chemical_Processes,Reduction,United States of America,46275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46275,0,0,0,0,0,0,0,0
CAR1019,CAR,Registered,Waste_Management,Reduction,Mexico,16930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,15584,0
CAR102,CAR,Transitioned,Forestry_Land_Use,Mixed,United States of America,1571189,0,0,0,0,0,0,0,0,0,0,0,0,161,142689,65829,112496,162376,68368,52507,30261,208314,461451,55353,80064,89359,21161,800
CAR1021,CAR,Completed,Chemical_Processes,Reduction,United States of America,67490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13810,0,0,53680,0,0,0,0,0
CAR1022,CAR,Registered,Agriculture,Reduction,United States of America,225976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52279,0,0,134591,0,0,0,5809,0
CAR1023,CAR,Completed,Chemical_Processes,Reduction,United States of America,108627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108627,0,0,0,0,0,0,0,0
CAR1025,CAR,Completed,Chemical_Processes,Reduction,United States of America,24874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12465,0,0,12409,0,0,0,0,0
CAR1026,CAR,Completed,Chemical_Processes,Reduction,United States of America,33214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33214,0,0,0,0,0
CAR1027,CAR,Registered,Chemical_Processes,Reduction,United States of America,1111811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129307,117814,154012,142630,140940,135195,141930,149983
CAR1029,CAR,Completed,Chemical_Processes,Reduction,United States of America,113438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113438,0,0,0,0,0,0,0,0
CAR1032,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,306040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0
CAR1033,CAR,Registered,Agriculture,Reduction,United States of America,28930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20788,0,0,6831,1311,0
CAR1035,CAR,Registered,Agriculture,Reduction,United States of America,121087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57108,0,0,34142,10386,0
CAR1036,CAR,Registered,Agriculture,Reduction,United States of America,113353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14773,0,0,51176,0,0,29399,18005,0
CAR1041,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,292310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5819,0,0,150000,36491,0
CAR1046,CAR,Completed,Forestry_Land_Use,Mixed,United States of America,679743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348162,0,0,52331,0,0,0,72063,0
CAR1047,CAR,Completed,Chemical_Processes,Reduction,United States of America,30587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26867,0,0,3720,0,0,0,0,0
CAR1049,CAR,Registered,Agriculture,Reduction,United States of America,70109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60088,0,0,10021,0,0
CAR1050,CAR,Registered,Waste_Management,Reduction,United States of America,238281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41981,0,50298,68264,0,53860,0,23878
CAR1051,CAR,Completed,Chemical_Processes,Reduction,United States of America,191960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119526,0,0,72434,0,0,0,0,0
CAR1055,CAR,Registered,Agriculture,Reduction,United States of America,61418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36339,0,0,25079,0,0
CAR1056,CAR,Registered,Agriculture,Reduction,United States of America,64228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,0,0,30533,0,0,18495,0,0
CAR1057,CAR,Registered,Agriculture,Reduction,United States of America,65685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14031,0,0,25799,0,0,25855,0,0
CAR1058,CAR,Completed,Agriculture,Reduction,United States of America,129055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28626,0,0,67375,0,0,33054,0,0
CAR1059,CAR,Completed,Chemical_Processes,Reduction,United States of America,99696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99696,0,0,0,0,0,0,0,0
CAR1063,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,89666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23519,0,0
CAR1064,CAR,Registered,Agriculture,Reduction,United States of America,10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10037,0,0,0,0,0
CAR1065,CAR,Completed,Agriculture,Reduction,United States of America,4082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082,0,0,0,0,0
CAR1066,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,194181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194181,0,0,0,0,0
CAR1067,CAR,Completed,Forestry_Land_Use,Mixed,United States of America,3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3509,0,0,0,0,0
CAR1068,CAR,Completed,Chemical_Processes,Reduction,United States of America,126314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126314,0,0,0,0,0
CAR1069,CAR,Completed,Chemical_Processes,Reduction,United States of America,129099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129099,0,0,0,0,0,0,0,0
CAR1071,CAR,Completed,Chemical_Processes,Reduction,United States of America,17848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15014,0,0,2834,0,0,0,0,0
CAR1072,CAR,Completed,Chemical_Processes,Reduction,United States of America,129838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129838,0,0,0,0,0,0,0,0
CAR1074,CAR,Completed,Chemical_Processes,Reduction,United States of America,57134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57134,0,0,0,0,0
CAR1076,CAR,Completed,Agriculture,Reduction,United States of America,105716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55181,0,0,42105,8430,0
CAR1077,CAR,Completed,Agriculture,Reduction,United States of America,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,0,0,0,0,0
CAR1078,CAR,Completed,Agriculture,Reduction,United States of America,104142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42384,0,0,60738,1020,0
CAR1080,CAR,Completed,Agriculture,Reduction,United States of America,45849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28932,0,0,16917,0,0
CAR1081,CAR,Completed,Agriculture,Reduction,United States of America,32105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32105,0,0
CAR1083,CAR,Registered,Agriculture,Reduction,United States of America,82620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34906,0,0,47714,0,0
CAR1085,CAR,Completed,Agriculture,Reduction,United States of America,3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968,0,0,0,0,0,0,0,0
CAR1086,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,102254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57872,0,0,44382,0,0
CAR1087,CAR,Completed,Chemical_Processes,Reduction,United States of America,128161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81161,0,0,47000,0,0,0,0,0
CAR1088,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,889885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825519,0,0,45784,0,0
CAR1089,CAR,Completed,Chemical_Processes,Reduction,United States of America,107744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107744,0,0,0,0,0,0,0,0
CAR1093,CAR,Completed,Chemical_Processes,Reduction,United States of America,148331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148331,0,0,0,0,0
CAR1094,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,49401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1095,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,1250441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250441,0,0,0,0,0
CAR1096,CAR,Registered,Waste_Management,Reduction,United States of America,79651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18907,24949,14911,11325,9534,0
CAR1097,CAR,Registered,Agriculture,Reduction,United States of America,65369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60092,0,0,0,0,0
CAR1098,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,301292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81755,0,0,3245,4627,0
CAR1099,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,187945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,65710,11917,0
CAR1100,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,108433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,104486,0
CAR1101,CAR,Registered,Agriculture,Reduction,United States of America,9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5146,0,0,4053,0,0
CAR1102,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,83385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13353,0
CAR1103,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,112245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96632,0,0,0,15613,0
CAR1104,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,31012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24890,6122,0
CAR1105,CAR,Registered,Industrial_Commercial,Reduction,United States of America,1172298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424076,0,0,382239,6320,0
CAR1106,CAR,Registered,Agriculture,Reduction,United States of America,83970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47014,0,0,0,19940,0
CAR1108,CAR,Completed,Agriculture,Reduction,United States of America,88654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40328,16047,0
CAR1109,CAR,Registered,Forestry_Land_Use,Reduction,United States of America,218932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107088,0,0,96217,0,0
CAR1120,CAR,Completed,Agriculture,Reduction,United States of America,170579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56790,0,0,67868,0,45921
CAR1121,CAR,Completed,Agriculture,Reduction,United States of America,7421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7421,0,0,0,0,0
CAR1122,CAR,Registered,Agriculture,Reduction,United States of America,48383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11633,0,0,15546,0,0
CAR1123,CAR,Registered,Agriculture,Reduction,United States of America,60903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29344,0,0,31559,0,0
CAR1124,CAR,Registered,Agriculture,Reduction,United States of America,64219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12678,0,0,51047,494,0
CAR1125,CAR,Completed,Agriculture,Reduction,United States of America,36268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36268,0,0,0,0,0
CAR1126,CAR,Completed,Agriculture,Reduction,United States of America,60461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60461,0,0,0,0,0
CAR1127,CAR,Completed,Agriculture,Reduction,United States of America,59593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59593,0,0,0,0,0
CAR1128,CAR,Registered,Agriculture,Reduction,United States of America,57837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41736,0,0,16101,0,0
CAR1130,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,29374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,0,25119,0,0
CAR1132,CAR,Registered,Agriculture,Reduction,United States of America,45639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22162,0,0,3369,0,0
CAR1133,CAR,Registered,Agriculture,Reduction,United States of America,29644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17258,0,0,909,0,0
CAR1134,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,22953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22953,0,0
CAR1135,CAR,Registered,Agriculture,Reduction,United States of America,47743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4057,0,0,14241,19,0
CAR1136,CAR,Registered,Agriculture,Reduction,United States of America,82560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25189,0,0,43993,0,0
CAR1137,CAR,Completed,Agriculture,Reduction,United States of America,18283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18283,0,0,0,0,0
CAR1138,CAR,Registered,Agriculture,Reduction,United States of America,137659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51298,0,0,68336,0,0
CAR1139,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,557614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299094,0,0,35779,14393,0
CAR1141,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,0
CAR1142,CAR,Registered,Agriculture,Reduction,United States of America,5548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961,0,0,1587,0,0
CAR1143,CAR,Registered,Agriculture,Reduction,United States of America,92661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42450,0,0,34422,0,0
CAR1145,CAR,Registered,Agriculture,Reduction,United States of America,37591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15172,0,0,13603,0,0
CAR1146,CAR,Registered,Agriculture,Reduction,United States of America,26642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17918,0,0,8724,0,0
CAR1147,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,201819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5283,0,0,56431,0,0
CAR1151,CAR,Registered,Agriculture,Reduction,United States of America,52124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40236,0,0,10150,1738,0
CAR1152,CAR,Registered,Agriculture,Reduction,United States of America,67304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37580,0,0,13353,0,0
CAR1153,CAR,Registered,Agriculture,Reduction,United States of America,67274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35292,0,0,24928,0,0
CAR1154,CAR,Registered,Agriculture,Reduction,United States of America,77438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40457,0,0,23877,0,0
CAR1155,CAR,Registered,Agriculture,Reduction,United States of America,56572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29096,0,0,11914,15562,0
CAR1156,CAR,Registered,Agriculture,Reduction,United States of America,22936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7720,0,0,7813,0,0
CAR1159,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,117726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9077,0,0,140,0,0
CAR1160,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,68755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR1161,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,6271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6271,0,0
CAR1169,CAR,Completed,Agriculture,Reduction,United States of America,212163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,186971,72,0
CAR1171,CAR,Completed,Chemical_Processes,Reduction,United States of America,134418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102460,0,0,30440,0,0
CAR1172,CAR,Completed,Chemical_Processes,Reduction,United States of America,130995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113829,0,0,17166,0,0
CAR1173,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,288529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288529,0,0
CAR1174,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,172177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172177,0,0
CAR1175,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,3813357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105987,0,0,672216,0,0
CAR1177,CAR,Completed,Agriculture,Reduction,United States of America,14597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14597,0,0
CAR1178,CAR,Completed,Agriculture,Reduction,United States of America,40057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18753,0,0,0,4819,0
CAR1179,CAR,Completed,Chemical_Processes,Reduction,United States of America,135577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135577,0,0,0,0,0
CAR1180,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,763870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763870,0,0,0,0,0
CAR1182,CAR,Completed,Chemical_Processes,Reduction,United States of America,245946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245946,0,0,0,0,0
CAR1183,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,3423521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776456,0,0,1298881,5829,242355
CAR1184,CAR,Registered,Agriculture,Reduction,United States of America,37545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15531,0,0,22014,0,0
CAR1191,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,31509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31509,0
CAR1197,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,862568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564899,217669,0
CAR1204,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,139152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120317,0,0
CAR1205,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,2628469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844383,0,0
CAR1208,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,505451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50255,1394,0
CAR1209,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,495906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307930,0,0,171000,0,0
CAR1213,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,971187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414286,6367,0
CAR1215,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,2435723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018379,0,0
CAR1217,CAR,Registered,Forestry_Land_Use,Mixed,United States of America,537541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484167,0,0,53374,0,0
CAR1219,CAR,Completed,Chemical_Processes,Reduction,United States of America,108622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108622,0,0,0,0,0
CAR1222,CAR,Completed,Chemical_Processes,Reduction,United States of America,145594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145594,0,0
CAR1232,CAR,Registered,Agriculture,Reduction,United States of America,31532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26532,0,0
CAR1233,CAR,Registered,Agriculture,Reduction,United States of America,20133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20133,0,0,0,0,0
CAR1234,CAR,Completed,Chemical_Processes,Reduction,United States of America,22548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22548,0,0,0,0,0
CAR1235,CAR,Completed,Chemical_Processes,Reduction,United States of America,101950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101950,0,0,0,0,0
CAR1236,CAR,Completed,Chemical_Processes,Reduction,United States of America,181190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181190,0,0,0,0,0
CAR1237,CAR,Registered,Forestry_Land_Use,Reduction,United States of America,8577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,2820,1889,1885,0
CAR1238,CAR,Registered,Forestry_Land_Use,Reduction,United States of America,23680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804,3419,11017,6346,94
CAR1239,CAR,Completed,Chemical_Processes,Reduction,United States of America,133239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133239,0,0,0,0,0
CAR1240,CAR,Completed,Chemical_Processes,Reduction,United States of America,111348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111348,0,0,0,0,0
CAR1242,CAR,Completed,Chemical_Processes,Reduction,United States of America,42233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,2233,0,0
CAR1243,CAR,Completed,Chemical_Processes,Reduction,United States of America,54382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54382,0,0
CAR1244,CAR,Completed,Chemical_Processes,Reduction,United States of America,110990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110990,0,0,0,0,0
CAR1245,CAR,Completed,Agriculture,Reduction,United States of America,8414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,0,0,2842,0,0
CAR1246,CAR,Registered,Agriculture,Reduction,United States of America,30247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12134,0,0
